# These are calculated in BinaryResidenceTime_AGN_Disk-ChangeGas.ipynb
# using m1=0.5, m2=0.3
# GW_frequency roughly in the LISA range, from 10^-4 to 1 Hz
# the gw_fdot assumes pure GW-driven inspiral (Peters 1964)
# the drag_fdot assumes no-feedback and the drag is calculated using a
# temperature of T=1e5 for the RSG envelope as representative
# GW_frequency	gw_fdot	drag_fdot
9.302000000000000268e-01 7.185793990418233735e-08 3.552416635928279479e-09
9.303000000000000158e-01 7.188626896050344495e-08 3.552671230136641754e-09
9.304000000000000048e-01 7.191460613839592500e-08 3.552925815222869467e-09
9.304999999999999938e-01 7.194295143931480806e-08 3.553180391188269566e-09
9.305999999999999828e-01 7.197130486471530995e-08 3.553434958034150236e-09
9.306999999999999718e-01 7.199966641605264653e-08 3.553689515761817596e-09
9.307999999999999607e-01 7.202803609478223214e-08 3.553944064372576522e-09
9.308999999999999497e-01 7.205641390235952086e-08 3.554198603867734787e-09
9.310000000000000497e-01 7.208479984024013881e-08 3.554453134248597683e-09
9.311000000000000387e-01 7.211319390987971210e-08 3.554707655516469673e-09
9.312000000000000277e-01 7.214159611273406538e-08 3.554962167672655634e-09
9.313000000000000167e-01 7.217000645025906300e-08 3.555216670718460445e-09
9.314000000000000057e-01 7.219842492391075459e-08 3.555471164655189809e-09
9.314999999999999947e-01 7.222685153514521626e-08 3.555725649484145295e-09
9.315999999999999837e-01 7.225528628541865646e-08 3.555980125206633022e-09
9.316999999999999726e-01 7.228372917618737630e-08 3.556234591823953731e-09
9.317999999999999616e-01 7.231218020890780922e-08 3.556489049337412712e-09
9.318999999999999506e-01 7.234063938503649455e-08 3.556743497748310709e-09
9.320000000000000506e-01 7.236910670603005102e-08 3.556997937057951770e-09
9.321000000000000396e-01 7.239758217334516355e-08 3.557252367267637464e-09
9.322000000000000286e-01 7.242606578843870234e-08 3.557506788378669360e-09
9.323000000000000176e-01 7.245455755276760376e-08 3.557761200392347787e-09
9.324000000000000066e-01 7.248305746778888359e-08 3.558015603309975553e-09
9.324999999999999956e-01 7.251156553495971643e-08 3.558269997132851332e-09
9.325999999999999845e-01 7.254008175573734307e-08 3.558524381862277106e-09
9.326999999999999735e-01 7.256860613157912339e-08 3.558778757499552790e-09
9.327999999999999625e-01 7.259713866394250992e-08 3.559033124045977471e-09
9.328999999999999515e-01 7.262567935428506109e-08 3.559287481502851063e-09
9.330000000000000515e-01 7.265422820406449412e-08 3.559541829871472654e-09
9.331000000000000405e-01 7.268278521473849977e-08 3.559796169153140916e-09
9.332000000000000295e-01 7.271135038776499381e-08 3.560050499349154110e-09
9.333000000000000185e-01 7.273992372460194492e-08 3.560304820460809669e-09
9.334000000000000075e-01 7.276850522670744092e-08 3.560559132489407507e-09
9.334999999999999964e-01 7.279709489553970196e-08 3.560813435436242575e-09
9.335999999999999854e-01 7.282569273255696144e-08 3.561067729302613546e-09
9.336999999999999744e-01 7.285429873921763804e-08 3.561322014089817441e-09
9.337999999999999634e-01 7.288291291698025632e-08 3.561576289799149624e-09
9.338999999999999524e-01 7.291153526730339378e-08 3.561830556431906700e-09
9.340000000000000524e-01 7.294016579164581321e-08 3.562084813989384861e-09
9.341000000000000414e-01 7.296880449146623769e-08 3.562339062472879886e-09
9.342000000000000304e-01 7.299745136822362854e-08 3.562593301883685486e-09
9.343000000000000194e-01 7.302610642337701324e-08 3.562847532223098266e-09
9.344000000000000083e-01 7.305476965838551192e-08 3.563101753492412349e-09
9.344999999999999973e-01 7.308344107470833736e-08 3.563355965692920620e-09
9.345999999999999863e-01 7.311212067380484791e-08 3.563610168825918857e-09
9.346999999999999753e-01 7.314080845713448135e-08 3.563864362892699116e-09
9.347999999999999643e-01 7.316950442615675485e-08 3.564118547894555521e-09
9.348999999999999533e-01 7.319820858233133117e-08 3.564372723832780954e-09
9.350000000000000533e-01 7.322692092711797896e-08 3.564626890708668301e-09
9.351000000000000423e-01 7.325564146197650655e-08 3.564881048523509202e-09
9.352000000000000313e-01 7.328437018836689436e-08 3.565135197278596129e-09
9.353000000000000203e-01 7.331310710774921541e-08 3.565389336975219895e-09
9.354000000000000092e-01 7.334185222158360893e-08 3.565643467614672971e-09
9.354999999999999982e-01 7.337060553133037295e-08 3.565897589198244932e-09
9.355999999999999872e-01 7.339936703844987168e-08 3.566151701727227833e-09
9.356999999999999762e-01 7.342813674440257522e-08 3.566405805202910836e-09
9.357999999999999652e-01 7.345691465064907276e-08 3.566659899626586410e-09
9.358999999999999542e-01 7.348570075865004616e-08 3.566913984999541234e-09
9.360000000000000542e-01 7.351449506986633608e-08 3.567168061323066125e-09
9.361000000000000432e-01 7.354329758575874348e-08 3.567422128598449415e-09
9.362000000000000322e-01 7.357210830778832079e-08 3.567676186826981507e-09
9.363000000000000211e-01 7.360092723741617337e-08 3.567930236009949080e-09
9.364000000000000101e-01 7.362975437610349923e-08 3.568184276148640881e-09
9.364999999999999991e-01 7.365858972531158902e-08 3.568438307244345245e-09
9.365999999999999881e-01 7.368743328650189222e-08 3.568692329298348436e-09
9.366999999999999771e-01 7.371628506113592446e-08 3.568946342311938790e-09
9.367999999999999661e-01 7.374514505067529405e-08 3.569200346286402157e-09
9.368999999999999551e-01 7.377401325658171514e-08 3.569454341223025219e-09
9.370000000000000551e-01 7.380288968031707397e-08 3.569708327123095480e-09
9.371000000000000441e-01 7.383177432334324351e-08 3.569962303987897139e-09
9.372000000000000330e-01 7.386066718712228205e-08 3.570216271818716876e-09
9.373000000000000220e-01 7.388956827311634051e-08 3.570470230616839302e-09
9.374000000000000110e-01 7.391847758278766245e-08 3.570724180383548615e-09
9.375000000000000000e-01 7.394739511759858408e-08 3.570978121120130254e-09
9.375999999999999890e-01 7.397632087901157395e-08 3.571232052827869243e-09
9.376999999999999780e-01 7.400525486848920651e-08 3.571485975508048540e-09
9.377999999999999670e-01 7.403419708749413561e-08 3.571739889161951102e-09
9.378999999999999559e-01 7.406314753748909448e-08 3.571993793790862368e-09
9.379999999999999449e-01 7.409210621993700169e-08 3.572247689396062812e-09
9.381000000000000449e-01 7.412107313630084195e-08 3.572501575978837048e-09
9.382000000000000339e-01 7.415004828804363969e-08 3.572755453540465963e-09
9.383000000000000229e-01 7.417903167662859137e-08 3.573009322082233343e-09
9.384000000000000119e-01 7.420802330351901259e-08 3.573263181605418835e-09
9.385000000000000009e-01 7.423702317017825865e-08 3.573517032111305810e-09
9.385999999999999899e-01 7.426603127806985690e-08 3.573770873601173917e-09
9.386999999999999789e-01 7.429504762865738761e-08 3.574024706076303632e-09
9.387999999999999678e-01 7.432407222340456344e-08 3.574278529537977497e-09
9.388999999999999568e-01 7.435310506377517643e-08 3.574532343987473094e-09
9.389999999999999458e-01 7.438214615123315097e-08 3.574786149426072138e-09
9.391000000000000458e-01 7.441119548724253058e-08 3.575039945855052624e-09
9.392000000000000348e-01 7.444025307326737199e-08 3.575293733275695027e-09
9.393000000000000238e-01 7.446931891077191724e-08 3.575547511689277755e-09
9.394000000000000128e-01 7.449839300122051425e-08 3.575801281097078389e-09
9.395000000000000018e-01 7.452747534607757710e-08 3.576055041500376576e-09
9.395999999999999908e-01 7.455656594680766546e-08 3.576308792900449898e-09
9.396999999999999797e-01 7.458566480487536547e-08 3.576562535298574693e-09
9.397999999999999687e-01 7.461477192174546180e-08 3.576816268696028957e-09
9.398999999999999577e-01 7.464388729888277881e-08 3.577069993094090269e-09
9.399999999999999467e-01 7.467301093775229968e-08 3.577323708494035382e-09
9.401000000000000467e-01 7.470214283981907379e-08 3.577577414897138983e-09
9.402000000000000357e-01 7.473128300654821667e-08 3.577831112304678651e-09
9.403000000000000247e-01 7.476043143940500267e-08 3.578084800717929486e-09
9.404000000000000137e-01 7.478958813985482526e-08 3.578338480138166586e-09
9.405000000000000027e-01 7.481875310936311761e-08 3.578592150566665050e-09
9.405999999999999917e-01 7.484792634939549819e-08 3.578845812004700391e-09
9.406999999999999806e-01 7.487710786141759868e-08 3.579099464453546881e-09
9.407999999999999696e-01 7.490629764689522285e-08 3.579353107914476309e-09
9.408999999999999586e-01 7.493549570729425386e-08 3.579606742388766256e-09
9.409999999999999476e-01 7.496470204408069396e-08 3.579860367877686858e-09
9.411000000000000476e-01 7.499391665872065133e-08 3.580113984382513214e-09
9.412000000000000366e-01 7.502313955268026057e-08 3.580367591904517941e-09
9.413000000000000256e-01 7.505237072742585484e-08 3.580621190444972416e-09
9.414000000000000146e-01 7.508161018442383345e-08 3.580874780005150497e-09
9.415000000000000036e-01 7.511085792514071484e-08 3.581128360586322320e-09
9.415999999999999925e-01 7.514011395104312333e-08 3.581381932189760502e-09
9.416999999999999815e-01 7.516937826359774940e-08 3.581635494816736007e-09
9.417999999999999705e-01 7.519865086427141588e-08 3.581889048468519796e-09
9.418999999999999595e-01 7.522793175453105150e-08 3.582142593146382420e-09
9.419999999999999485e-01 7.525722093584369084e-08 3.582396128851594842e-09
9.421000000000000485e-01 7.528651840967648762e-08 3.582649655585426370e-09
9.422000000000000375e-01 7.531582417749663525e-08 3.582903173349146313e-09
9.423000000000000265e-01 7.534513824077147273e-08 3.583156682144025220e-09
9.424000000000000155e-01 7.537446060096845817e-08 3.583410181971331160e-09
9.425000000000000044e-01 7.540379125955512909e-08 3.583663672832332613e-09
9.425999999999999934e-01 7.543313021799915535e-08 3.583917154728299303e-09
9.426999999999999824e-01 7.546247747776827301e-08 3.584170627660498055e-09
9.427999999999999714e-01 7.549183304033035046e-08 3.584424091630198179e-09
9.428999999999999604e-01 7.552119690715334873e-08 3.584677546638664848e-09
9.429999999999999494e-01 7.555056907970533474e-08 3.584930992687167369e-09
9.431000000000000494e-01 7.557994955945449452e-08 3.585184429776971744e-09
9.432000000000000384e-01 7.560933834786906704e-08 3.585437857909344385e-09
9.433000000000000274e-01 7.563873544641743685e-08 3.585691277085551706e-09
9.434000000000000163e-01 7.566814085656809439e-08 3.585944687306859294e-09
9.435000000000000053e-01 7.569755457978962273e-08 3.586198088574533562e-09
9.435999999999999943e-01 7.572697661755071083e-08 3.586451480889838855e-09
9.436999999999999833e-01 7.575640697132014028e-08 3.586704864254040760e-09
9.437999999999999723e-01 7.578584564256682505e-08 3.586958238668404036e-09
9.438999999999999613e-01 7.581529263275975849e-08 3.587211604134191787e-09
9.439999999999999503e-01 7.584474794336802659e-08 3.587464960652669601e-09
9.441000000000000503e-01 7.587421157586091389e-08 3.587718308225101409e-09
9.442000000000000393e-01 7.590368353170761227e-08 3.587971646852749075e-09
9.443000000000000282e-01 7.593316381237760478e-08 3.588224976536876117e-09
9.444000000000000172e-01 7.596265241934038770e-08 3.588478297278746055e-09
9.445000000000000062e-01 7.599214935406561613e-08 3.588731609079620338e-09
9.445999999999999952e-01 7.602165461802299812e-08 3.588984911940762070e-09
9.446999999999999842e-01 7.605116821268234759e-08 3.589238205863432704e-09
9.447999999999999732e-01 7.608069013951361081e-08 3.589491490848894102e-09
9.448999999999999622e-01 7.611022039998683993e-08 3.589744766898406888e-09
9.449999999999999512e-01 7.613975899557215327e-08 3.589998034013232512e-09
9.451000000000000512e-01 7.616930592773984121e-08 3.590251292194632011e-09
9.452000000000000401e-01 7.619886119796019414e-08 3.590504541443864354e-09
9.453000000000000291e-01 7.622842480770367447e-08 3.590757781762190165e-09
9.454000000000000181e-01 7.625799675844083729e-08 3.591011013150868825e-09
9.455000000000000071e-01 7.628757705164237002e-08 3.591264235611160544e-09
9.455999999999999961e-01 7.631716568877902626e-08 3.591517449144323879e-09
9.456999999999999851e-01 7.634676267132165226e-08 3.591770653751617797e-09
9.457999999999999741e-01 7.637636800074125306e-08 3.592023849434299613e-09
9.458999999999999631e-01 7.640598167850887345e-08 3.592277036193629123e-09
9.459999999999999520e-01 7.643560370609570377e-08 3.592530214030862815e-09
9.461000000000000520e-01 7.646523408497305349e-08 3.592783382947259657e-09
9.462000000000000410e-01 7.649487281661225853e-08 3.593036542944074482e-09
9.463000000000000300e-01 7.652451990248482689e-08 3.593289694022566260e-09
9.464000000000000190e-01 7.655417534406234597e-08 3.593542836183991064e-09
9.465000000000000080e-01 7.658383914281653550e-08 3.593795969429604141e-09
9.465999999999999970e-01 7.661351130021918142e-08 3.594049093760662805e-09
9.466999999999999860e-01 7.664319181774217552e-08 3.594302209178421476e-09
9.467999999999999750e-01 7.667288069685754194e-08 3.594555315684137467e-09
9.468999999999999639e-01 7.670257793903737101e-08 3.594808413279063131e-09
9.469999999999999529e-01 7.673228354575392511e-08 3.595061501964455369e-09
9.471000000000000529e-01 7.676199751847950632e-08 3.595314581741567359e-09
9.472000000000000419e-01 7.679171985868649613e-08 3.595567652611653934e-09
9.473000000000000309e-01 7.682145056784743485e-08 3.595820714575967859e-09
9.474000000000000199e-01 7.685118964743496866e-08 3.596073767635763554e-09
9.475000000000000089e-01 7.688093709892183639e-08 3.596326811792292956e-09
9.475999999999999979e-01 7.691069292378085630e-08 3.596579847046810899e-09
9.476999999999999869e-01 7.694045712348496574e-08 3.596832873400568906e-09
9.477999999999999758e-01 7.697022969950724763e-08 3.597085890854818502e-09
9.478999999999999648e-01 7.700001065332081141e-08 3.597338899410813693e-09
9.479999999999999538e-01 7.702979998639889881e-08 3.597591899069803108e-09
9.481000000000000538e-01 7.705959770021496337e-08 3.597844889833040752e-09
9.482000000000000428e-01 7.708940379624231300e-08 3.598097871701776083e-09
9.483000000000000318e-01 7.711921827595459976e-08 3.598350844677259796e-09
9.484000000000000208e-01 7.714904114082546244e-08 3.598603808760743004e-09
9.485000000000000098e-01 7.717887239232868544e-08 3.598856763953475575e-09
9.485999999999999988e-01 7.720871203193814578e-08 3.599109710256707793e-09
9.486999999999999877e-01 7.723856006112779991e-08 3.599362647671687461e-09
9.487999999999999767e-01 7.726841648137173663e-08 3.599615576199665688e-09
9.488999999999999657e-01 7.729828129414415059e-08 3.599868495841890277e-09
9.489999999999999547e-01 7.732815450091932913e-08 3.600121406599609443e-09
9.491000000000000547e-01 7.735803610317167865e-08 3.600374308474073057e-09
9.492000000000000437e-01 7.738792610237563207e-08 3.600627201466528092e-09
9.493000000000000327e-01 7.741782450000582080e-08 3.600880085578220697e-09
9.494000000000000217e-01 7.744773129753696892e-08 3.601132960810400328e-09
9.495000000000000107e-01 7.747764649644385341e-08 3.601385827164313132e-09
9.495999999999999996e-01 7.750757009820139689e-08 3.601638684641205258e-09
9.496999999999999886e-01 7.753750210428461457e-08 3.601891533242324920e-09
9.497999999999999776e-01 7.756744251616860110e-08 3.602144372968915785e-09
9.498999999999999666e-01 7.759739133532860994e-08 3.602397203822226068e-09
9.499999999999999556e-01 7.762734856323993426e-08 3.602650025803499022e-09
9.500999999999999446e-01 7.765731420137801281e-08 3.602902838913981207e-09
9.502000000000000446e-01 7.768728825121841668e-08 3.603155643154917945e-09
9.503000000000000336e-01 7.771727071423670375e-08 3.603408438527552488e-09
9.504000000000000226e-01 7.774726159190863039e-08 3.603661225033129328e-09
9.505000000000000115e-01 7.777726088571007212e-08 3.603914002672892960e-09
9.506000000000000005e-01 7.780726859711694413e-08 3.604166771448086635e-09
9.506999999999999895e-01 7.783728472760529397e-08 3.604419531359954021e-09
9.507999999999999785e-01 7.786730927865128833e-08 3.604672282409738368e-09
9.508999999999999675e-01 7.789734225173118651e-08 3.604925024598681275e-09
9.509999999999999565e-01 7.792738364832132723e-08 3.605177757928025996e-09
9.510999999999999455e-01 7.795743346989818157e-08 3.605430482399014954e-09
9.512000000000000455e-01 7.798749171793835295e-08 3.605683198012889748e-09
9.513000000000000345e-01 7.801755839391843154e-08 3.605935904770891564e-09
9.514000000000000234e-01 7.804763349931524577e-08 3.606188602674261170e-09
9.515000000000000124e-01 7.807771703560565052e-08 3.606441291724240580e-09
9.516000000000000014e-01 7.810780900426661978e-08 3.606693971922070564e-09
9.516999999999999904e-01 7.813790940677525990e-08 3.606946643268989825e-09
9.517999999999999794e-01 7.816801824460874341e-08 3.607199305766239548e-09
9.518999999999999684e-01 7.819813551924434869e-08 3.607451959415059262e-09
9.519999999999999574e-01 7.822826123215949974e-08 3.607704604216687671e-09
9.520999999999999464e-01 7.825839538483166024e-08 3.607957240172365133e-09
9.522000000000000464e-01 7.828853797873849240e-08 3.608209867283329935e-09
9.523000000000000353e-01 7.831868901535760550e-08 3.608462485550819542e-09
9.524000000000000243e-01 7.834884849616686027e-08 3.608715094976073068e-09
9.525000000000000133e-01 7.837901642264417038e-08 3.608967695560328391e-09
9.526000000000000023e-01 7.840919279626752892e-08 3.609220287304822558e-09
9.526999999999999913e-01 7.843937761851507455e-08 3.609472870210793445e-09
9.527999999999999803e-01 7.846957089086501213e-08 3.609725444279478516e-09
9.528999999999999693e-01 7.849977261479567883e-08 3.609978009512113162e-09
9.529999999999999583e-01 7.852998279178549125e-08 3.610230565909934021e-09
9.530999999999999472e-01 7.856020142331298512e-08 3.610483113474177313e-09
9.532000000000000473e-01 7.859042851085684173e-08 3.610735652206078433e-09
9.533000000000000362e-01 7.862066405589570268e-08 3.610988182106874015e-09
9.534000000000000252e-01 7.865090805990848748e-08 3.611240703177797799e-09
9.535000000000000142e-01 7.868116052437408919e-08 3.611493215420085594e-09
9.536000000000000032e-01 7.871142145077158617e-08 3.611745718834971552e-09
9.536999999999999922e-01 7.874169084058013616e-08 3.611998213423689828e-09
9.537999999999999812e-01 7.877196869527897633e-08 3.612250699187474160e-09
9.538999999999999702e-01 7.880225501634747618e-08 3.612503176127559117e-09
9.539999999999999591e-01 7.883254980526508465e-08 3.612755644245176784e-09
9.540999999999999481e-01 7.886285306351138300e-08 3.613008103541560900e-09
9.542000000000000481e-01 7.889316479256607161e-08 3.613260554017944791e-09
9.543000000000000371e-01 7.892348499390883764e-08 3.613512995675559717e-09
9.544000000000000261e-01 7.895381366901963293e-08 3.613765428515637763e-09
9.545000000000000151e-01 7.898415081937838286e-08 3.614017852539411841e-09
9.546000000000000041e-01 7.901449644646519809e-08 3.614270267748112796e-09
9.546999999999999931e-01 7.904485055176025547e-08 3.614522674142971887e-09
9.547999999999999821e-01 7.907521313674386419e-08 3.614775071725219131e-09
9.548999999999999710e-01 7.910558420289639961e-08 3.615027460496087027e-09
9.549999999999999600e-01 7.913596375169835620e-08 3.615279840456804766e-09
9.550999999999999490e-01 7.916635178463033433e-08 3.615532211608602778e-09
9.552000000000000490e-01 7.919674830317307993e-08 3.615784573952710668e-09
9.553000000000000380e-01 7.922715330880732571e-08 3.616036927490357212e-09
9.554000000000000270e-01 7.925756680301401614e-08 3.616289272222772015e-09
9.555000000000000160e-01 7.928798878727414861e-08 3.616541608151184681e-09
9.556000000000000050e-01 7.931841926306886612e-08 3.616793935276821918e-09
9.556999999999999940e-01 7.934885823187936459e-08 3.617046253600913743e-09
9.557999999999999829e-01 7.937930569518698554e-08 3.617298563124687280e-09
9.558999999999999719e-01 7.940976165447313664e-08 3.617550863849369651e-09
9.559999999999999609e-01 7.944022611121937118e-08 3.617803155776189219e-09
9.560999999999999499e-01 7.947069906690729534e-08 3.618055438906373106e-09
9.562000000000000499e-01 7.950118052301868741e-08 3.618307713241146781e-09
9.563000000000000389e-01 7.953167048103533887e-08 3.618559978781736952e-09
9.564000000000000279e-01 7.956216894243920004e-08 3.618812235529369914e-09
9.565000000000000169e-01 7.959267590871232712e-08 3.619064483485271550e-09
9.566000000000000059e-01 7.962319138133686894e-08 3.619316722650668568e-09
9.566999999999999948e-01 7.965371536179509345e-08 3.619568953026783955e-09
9.567999999999999838e-01 7.968424785156932156e-08 3.619821174614844419e-09
9.568999999999999728e-01 7.971478885214204621e-08 3.620073387416074188e-09
9.569999999999999618e-01 7.974533836499581327e-08 3.620325591431696662e-09
9.570999999999999508e-01 7.977589639161328776e-08 3.620577786662937309e-09
9.572000000000000508e-01 7.980646293347728026e-08 3.620829973111018702e-09
9.573000000000000398e-01 7.983703799207058810e-08 3.621082150777164241e-09
9.574000000000000288e-01 7.986762156887620718e-08 3.621334319662598153e-09
9.575000000000000178e-01 7.989821366537726570e-08 3.621586479768542598e-09
9.576000000000000068e-01 7.992881428305689188e-08 3.621838631096219735e-09
9.576999999999999957e-01 7.995942342339841248e-08 3.622090773646852551e-09
9.577999999999999847e-01 7.999004108788518070e-08 3.622342907421662378e-09
9.578999999999999737e-01 8.002066727800072182e-08 3.622595032421871374e-09
9.579999999999999627e-01 8.005130199522860081e-08 3.622847148648700460e-09
9.580999999999999517e-01 8.008194524105252821e-08 3.623099256103370553e-09
9.582000000000000517e-01 8.011259701695634694e-08 3.623351354787102985e-09
9.583000000000000407e-01 8.014325732442389990e-08 3.623603444701117849e-09
9.584000000000000297e-01 8.017392616493920205e-08 3.623855525846634821e-09
9.585000000000000187e-01 8.020460353998638747e-08 3.624107598224874820e-09
9.586000000000000076e-01 8.023528945104965639e-08 3.624359661837057111e-09
9.586999999999999966e-01 8.026598389961334142e-08 3.624611716684401371e-09
9.587999999999999856e-01 8.029668688716185456e-08 3.624863762768124383e-09
9.588999999999999746e-01 8.032739841517972693e-08 3.625115800089447066e-09
9.589999999999999636e-01 8.035811848515158229e-08 3.625367828649587443e-09
9.590999999999999526e-01 8.038884709856215028e-08 3.625619848449762297e-09
9.592000000000000526e-01 8.041958425689629290e-08 3.625871859491191305e-09
9.593000000000000416e-01 8.045032996163888538e-08 3.626123861775091250e-09
9.594000000000000306e-01 8.048108421427501469e-08 3.626375855302678502e-09
9.595000000000000195e-01 8.051184701628982077e-08 3.626627840075170670e-09
9.596000000000000085e-01 8.054261836916852294e-08 3.626879816093783296e-09
9.596999999999999975e-01 8.057339827439651259e-08 3.627131783359734817e-09
9.597999999999999865e-01 8.060418673345920758e-08 3.627383741874239948e-09
9.598999999999999755e-01 8.063498374784218459e-08 3.627635691638513817e-09
9.599999999999999645e-01 8.066578931903108646e-08 3.627887632653772794e-09
9.600999999999999535e-01 8.069660344851171486e-08 3.628139564921232006e-09
9.602000000000000535e-01 8.072742613776991117e-08 3.628391488442105755e-09
9.603000000000000425e-01 8.075825738829162264e-08 3.628643403217608342e-09
9.604000000000000314e-01 8.078909720156295534e-08 3.628895309248954895e-09
9.605000000000000204e-01 8.081994557907005504e-08 3.629147206537358888e-09
9.606000000000000094e-01 8.085080252229921311e-08 3.629399095084033795e-09
9.606999999999999984e-01 8.088166803273681355e-08 3.629650974890194331e-09
9.607999999999999874e-01 8.091254211186935947e-08 3.629902845957051075e-09
9.608999999999999764e-01 8.094342476118342017e-08 3.630154708285818741e-09
9.609999999999999654e-01 8.097431598216568406e-08 3.630406561877707908e-09
9.610999999999999543e-01 8.100521577630294542e-08 3.630658406733933705e-09
9.612000000000000544e-01 8.103612414508214411e-08 3.630910242855705056e-09
9.613000000000000433e-01 8.106704108999022002e-08 3.631162070244235849e-09
9.614000000000000323e-01 8.109796661251428506e-08 3.631413888900735007e-09
9.615000000000000213e-01 8.112890071414158350e-08 3.631665698826416006e-09
9.616000000000000103e-01 8.115984339635939931e-08 3.631917500022487769e-09
9.616999999999999993e-01 8.119079466065513560e-08 3.632169292490160875e-09
9.617999999999999883e-01 8.122175450851634103e-08 3.632421076230646731e-09
9.618999999999999773e-01 8.125272294143061722e-08 3.632672851245153846e-09
9.619999999999999662e-01 8.128369996088568489e-08 3.632924617534891974e-09
9.620999999999999552e-01 8.131468556836938389e-08 3.633176375101071278e-09
9.622000000000000552e-01 8.134567976536964670e-08 3.633428123944899030e-09
9.623000000000000442e-01 8.137668255337447199e-08 3.633679864067585808e-09
9.624000000000000332e-01 8.140769393387203046e-08 3.633931595470338054e-09
9.625000000000000222e-01 8.143871390835053253e-08 3.634183318154365521e-09
9.626000000000000112e-01 8.146974247829832098e-08 3.634435032120874652e-09
9.627000000000000002e-01 8.150077964520385768e-08 3.634686737371073957e-09
9.627999999999999892e-01 8.153182541055569716e-08 3.634938433906169466e-09
9.628999999999999782e-01 8.156287977584244689e-08 3.635190121727368861e-09
9.629999999999999671e-01 8.159394274255292608e-08 3.635441800835879001e-09
9.630999999999999561e-01 8.162501431217592749e-08 3.635693471232905914e-09
9.631999999999999451e-01 8.165609448620045564e-08 3.635945132919655630e-09
9.633000000000000451e-01 8.168718326611559445e-08 3.636196785897332937e-09
9.634000000000000341e-01 8.171828065341042783e-08 3.636448430167145105e-09
9.635000000000000231e-01 8.174938664957427793e-08 3.636700065730295268e-09
9.636000000000000121e-01 8.178050125609651985e-08 3.636951692587990283e-09
9.637000000000000011e-01 8.181162447446658162e-08 3.637203310741433285e-09
9.637999999999999901e-01 8.184275630617410301e-08 3.637454920191828647e-09
9.638999999999999790e-01 8.187389675270875029e-08 3.637706520940380746e-09
9.639999999999999680e-01 8.190504581556028235e-08 3.637958112988292715e-09
9.640999999999999570e-01 8.193620349621860369e-08 3.638209696336768929e-09
9.641999999999999460e-01 8.196736979617371142e-08 3.638461270987011695e-09
9.643000000000000460e-01 8.199854471691570857e-08 3.638712836940224148e-09
9.644000000000000350e-01 8.202972825993476430e-08 3.638964394197608594e-09
9.645000000000000240e-01 8.206092042672116692e-08 3.639215942760367341e-09
9.646000000000000130e-01 8.209212121876535030e-08 3.639467482629702282e-09
9.647000000000000020e-01 8.212333063755781451e-08 3.639719013806815310e-09
9.647999999999999909e-01 8.215454868458915223e-08 3.639970536292907078e-09
9.648999999999999799e-01 8.218577536135007529e-08 3.640222050089179480e-09
9.649999999999999689e-01 8.221701066933142784e-08 3.640473555196833168e-09
9.650999999999999579e-01 8.224825461002409375e-08 3.640725051617067967e-09
9.651999999999999469e-01 8.227950718491912894e-08 3.640976539351084944e-09
9.653000000000000469e-01 8.231076839550765550e-08 3.641228018400083097e-09
9.654000000000000359e-01 8.234203824328086171e-08 3.641479488765262666e-09
9.655000000000000249e-01 8.237331672973008141e-08 3.641730950447823062e-09
9.656000000000000139e-01 8.240460385634676758e-08 3.641982403448962455e-09
9.657000000000000028e-01 8.243589962462243934e-08 3.642233847769881087e-09
9.657999999999999918e-01 8.246720403604876144e-08 3.642485283411775472e-09
9.658999999999999808e-01 8.249851709211746476e-08 3.642736710375845023e-09
9.659999999999999698e-01 8.252983879432038608e-08 3.642988128663287911e-09
9.660999999999999588e-01 8.256116914414946807e-08 3.643239538275300239e-09
9.661999999999999478e-01 8.259250814309678573e-08 3.643490939213081833e-09
9.663000000000000478e-01 8.262385579265450671e-08 3.643742331477827142e-09
9.664000000000000368e-01 8.265521209431479865e-08 3.643993715070733509e-09
9.665000000000000258e-01 8.268657704957010715e-08 3.644245089992997451e-09
9.666000000000000147e-01 8.271795065991286456e-08 3.644496456245816726e-09
9.667000000000000037e-01 8.274933292683563556e-08 3.644747813830384128e-09
9.667999999999999927e-01 8.278072385183107750e-08 3.644999162747898656e-09
9.668999999999999817e-01 8.281212343639199331e-08 3.645250502999552276e-09
9.669999999999999707e-01 8.284353168201122561e-08 3.645501834586541919e-09
9.670999999999999597e-01 8.287494859018176263e-08 3.645753157510062862e-09
9.671999999999999487e-01 8.290637416239669845e-08 3.646004471771307070e-09
9.673000000000000487e-01 8.293780840014924627e-08 3.646255777371471062e-09
9.674000000000000377e-01 8.296925130493259284e-08 3.646507074311747631e-09
9.675000000000000266e-01 8.300070287824020283e-08 3.646758362593329986e-09
9.676000000000000156e-01 8.303216312156554091e-08 3.647009642217412575e-09
9.677000000000000046e-01 8.306363203640221733e-08 3.647260913185187366e-09
9.677999999999999936e-01 8.309510962424390851e-08 3.647512175497846326e-09
9.678999999999999826e-01 8.312659588658442324e-08 3.647763429156583903e-09
9.679999999999999716e-01 8.315809082491768940e-08 3.648014674162590411e-09
9.680999999999999606e-01 8.318959444073768783e-08 3.648265910517057817e-09
9.681999999999999496e-01 8.322110673553851847e-08 3.648517138221178915e-09
9.683000000000000496e-01 8.325262771081446656e-08 3.648768357276144431e-09
9.684000000000000385e-01 8.328415736805973791e-08 3.649019567683144266e-09
