# These are calculated in BinaryResidenceTime_AGN_Disk-ChangeGas.ipynb
# asusming m1=m2=1 Msun
# GW_frequency roughly in the LISA range, from 10^-4 to 1 Hz
# the gw_fdot assumes pure GW-driven inspiral (Peters 1964)
# the drag_fdot assumes no-feedback and the drag is calculated using a
# temperature of 1e5 for the RSG envelope as representative
#
#
# GW_frequency	gw_fdot	drag_fdot
3.790000000000000036e-01 1.312101326488266560e-08 3.596326811792292956e-09
3.790999999999999925e-01 1.313371176351817462e-08 3.596959383240052898e-09
3.791999999999999815e-01 1.314641919767875287e-08 3.597591899069802281e-09
3.793000000000000260e-01 1.315913557129314430e-08 3.598224359301095241e-09
3.794000000000000150e-01 1.317186088829076783e-08 3.598856763953474748e-09
3.795000000000000040e-01 1.318459515260175212e-08 3.599489113046473431e-09
3.795999999999999930e-01 1.319733836815690410e-08 3.600121406599608616e-09
3.796999999999999820e-01 1.321009053888773051e-08 3.600753644632390186e-09
3.798000000000000265e-01 1.322285166872642629e-08 3.601385827164312305e-09
3.799000000000000155e-01 1.323562176160586469e-08 3.602017954214857973e-09
3.800000000000000044e-01 1.324840082145962534e-08 3.602650025803499022e-09
3.800999999999999934e-01 1.326118885222196949e-08 3.603282041949694460e-09
3.801999999999999824e-01 1.327398585782785323e-08 3.603914002672892133e-09
3.803000000000000269e-01 1.328679184221292911e-08 3.604545907992528716e-09
3.804000000000000159e-01 1.329960680931351475e-08 3.605177757928025996e-09
3.805000000000000049e-01 1.331243076306664741e-08 3.605809552498796662e-09
3.805999999999999939e-01 1.332526370741003602e-08 3.606441291724239753e-09
3.806999999999999829e-01 1.333810564628208436e-08 3.607072975623745210e-09
3.808000000000000274e-01 1.335095658362189928e-08 3.607704604216687671e-09
3.809000000000000163e-01 1.336381652336924610e-08 3.608336177522431021e-09
3.810000000000000053e-01 1.337668546946461142e-08 3.608967695560327564e-09
3.810999999999999943e-01 1.338956342584915517e-08 3.609599158349718849e-09
3.811999999999999833e-01 1.340245039646472880e-08 3.610230565909933194e-09
3.812999999999999723e-01 1.341534638525388357e-08 3.610861918260286506e-09
3.814000000000000168e-01 1.342825139615985232e-08 3.611493215420085594e-09
3.815000000000000058e-01 1.344116543312654454e-08 3.612124457408621551e-09
3.815999999999999948e-01 1.345408850009858106e-08 3.612755644245176370e-09
3.816999999999999837e-01 1.346702060102126104e-08 3.613386775949020465e-09
3.817999999999999727e-01 1.347996173984057680e-08 3.614017852539410187e-09
3.819000000000000172e-01 1.349291192050321549e-08 3.614648874035594855e-09
3.820000000000000062e-01 1.350587114695652766e-08 3.615279840456804352e-09
3.820999999999999952e-01 1.351883942314858186e-08 3.615910751822263595e-09
3.821999999999999842e-01 1.353181675302812326e-08 3.616541608151183854e-09
3.822999999999999732e-01 1.354480314054459186e-08 3.617172409462762336e-09
3.824000000000000177e-01 1.355779858964811425e-08 3.617803155776189219e-09
3.825000000000000067e-01 1.357080310428949527e-08 3.618433847110636894e-09
3.825999999999999956e-01 1.358381668842024124e-08 3.619064483485271550e-09
3.826999999999999846e-01 1.359683934599254667e-08 3.619695064919244073e-09
3.827999999999999736e-01 1.360987108095928768e-08 3.620325591431695835e-09
3.829000000000000181e-01 1.362291189727404350e-08 3.620956063041756629e-09
3.830000000000000071e-01 1.363596179889106004e-08 3.621586479768541357e-09
3.830999999999999961e-01 1.364902078976528304e-08 3.622216841631158720e-09
3.831999999999999851e-01 1.366208887385235305e-08 3.622847148648699633e-09
3.832999999999999741e-01 1.367516605510859056e-08 3.623477400840247978e-09
3.834000000000000186e-01 1.368825233749101752e-08 3.624107598224874820e-09
3.835000000000000075e-01 1.370134772495731267e-08 3.624737740821638399e-09
3.835999999999999965e-01 1.371445222146587602e-08 3.625367828649586616e-09
3.836999999999999855e-01 1.372756583097578259e-08 3.625997861727754966e-09
3.837999999999999745e-01 1.374068855744679561e-08 3.626627840075169843e-09
3.839000000000000190e-01 1.375382040483937643e-08 3.627257763710841099e-09
3.840000000000000080e-01 1.376696137711464817e-08 3.627887632653771967e-09
3.840999999999999970e-01 1.378011147823444695e-08 3.628517446922951206e-09
3.841999999999999860e-01 1.379327071216129052e-08 3.629147206537358061e-09
3.842999999999999750e-01 1.380643908285838152e-08 3.629776911515958956e-09
3.844000000000000195e-01 1.381961659428961907e-08 3.630406561877707908e-09
3.845000000000000084e-01 1.383280325041956735e-08 3.631036157641549008e-09
3.845999999999999974e-01 1.384599905521350192e-08 3.631665698826415179e-09
3.846999999999999864e-01 1.385920401263737496e-08 3.632295185451226109e-09
3.847999999999999754e-01 1.387241812665782854e-08 3.632924617534891147e-09
3.849000000000000199e-01 1.388564140124219953e-08 3.633553995096308888e-09
3.850000000000000089e-01 1.389887384035849485e-08 3.634183318154365108e-09
3.850999999999999979e-01 1.391211544797542120e-08 3.634812586727933172e-09
3.851999999999999869e-01 1.392536622806237183e-08 3.635441800835878174e-09
3.852999999999999758e-01 1.393862618458942160e-08 3.636070960497052389e-09
3.854000000000000203e-01 1.395189532152735179e-08 3.636700065730295268e-09
3.855000000000000093e-01 1.396517364284759051e-08 3.637329116554435096e-09
3.855999999999999983e-01 1.397846115252229546e-08 3.637958112988292715e-09
3.856999999999999873e-01 1.399175785452428774e-08 3.638587055050670352e-09
3.857999999999999763e-01 1.400506375282707832e-08 3.639215942760366100e-09
3.859000000000000208e-01 1.401837885140488457e-08 3.639844776136163578e-09
3.860000000000000098e-01 1.403170315423257237e-08 3.640473555196832340e-09
3.860999999999999988e-01 1.404503666528572396e-08 3.641102279961135738e-09
3.861999999999999877e-01 1.405837938854060150e-08 3.641730950447822234e-09
3.862999999999999767e-01 1.407173132797415371e-08 3.642359566675630364e-09
3.864000000000000212e-01 1.408509248756402251e-08 3.642988128663287084e-09
3.865000000000000102e-01 1.409846287128850989e-08 3.643616636429507768e-09
3.865999999999999992e-01 1.411184248312663418e-08 3.644245089992996624e-09
3.866999999999999882e-01 1.412523132705809200e-08 3.644873489372447521e-09
3.867999999999999772e-01 1.413862940706325164e-08 3.645501834586541506e-09
3.869000000000000217e-01 1.415203672712319940e-08 3.646130125653948871e-09
3.870000000000000107e-01 1.416545329121966675e-08 3.646758362593329986e-09
3.870999999999999996e-01 1.417887910333509987e-08 3.647386545423331155e-09
3.871999999999999886e-01 1.419231416745262486e-08 3.648014674162589584e-09
3.872999999999999776e-01 1.420575848755604945e-08 3.648642748829730485e-09
3.874000000000000221e-01 1.421921206762988443e-08 3.649270769443369973e-09
3.875000000000000111e-01 1.423267491165928748e-08 3.649898736022109271e-09
3.876000000000000001e-01 1.424614702363014419e-08 3.650526648584540917e-09
3.876999999999999891e-01 1.425962840752900519e-08 3.651154507149245043e-09
3.877999999999999781e-01 1.427311906734310603e-08 3.651782311734791026e-09
3.879000000000000226e-01 1.428661900706038701e-08 3.652410062359739558e-09
3.880000000000000115e-01 1.430012823066944026e-08 3.653037759042634374e-09
3.881000000000000005e-01 1.431364674215956928e-08 3.653665401802013006e-09
3.881999999999999895e-01 1.432717454552075915e-08 3.654292990656400577e-09
3.882999999999999785e-01 1.434071164474367822e-08 3.654920525624310216e-09
3.884000000000000230e-01 1.435425804381968471e-08 3.655548006724245126e-09
3.885000000000000120e-01 1.436781374674080188e-08 3.656175433974696102e-09
3.886000000000000010e-01 1.438137875749976272e-08 3.656802807394144842e-09
3.886999999999999900e-01 1.439495308008997521e-08 3.657430127001057738e-09
3.887999999999999790e-01 1.440853671850553716e-08 3.658057392813896635e-09
3.889000000000000234e-01 1.442212967674123133e-08 3.658684604851106006e-09
3.890000000000000124e-01 1.443573195879250386e-08 3.659311763131122052e-09
3.891000000000000014e-01 1.444934356865551888e-08 3.659938867672372290e-09
3.891999999999999904e-01 1.446296451032710557e-08 3.660565918493267692e-09
3.892999999999999794e-01 1.447659478780478630e-08 3.661192915612211786e-09
3.894000000000000239e-01 1.449023440508677000e-08 3.661819859047598174e-09
3.895000000000000129e-01 1.450388336617192733e-08 3.662446748817806395e-09
3.896000000000000019e-01 1.451754167505984694e-08 3.663073584941204821e-09
3.896999999999999909e-01 1.453120933575077926e-08 3.663700367436155209e-09
3.897999999999999798e-01 1.454488635224567117e-08 3.664327096321004011e-09
3.899000000000000243e-01 1.455857272854615611e-08 3.664953771614088166e-09
3.900000000000000133e-01 1.457226846865453095e-08 3.665580393333732206e-09
3.901000000000000023e-01 1.458597357657379729e-08 3.666206961498253634e-09
3.901999999999999913e-01 1.459968805630763336e-08 3.666833476125954645e-09
3.902999999999999803e-01 1.461341191186041060e-08 3.667459937235129168e-09
3.904000000000000248e-01 1.462714514723718036e-08 3.668086344844058308e-09
3.905000000000000138e-01 1.464088776644365574e-08 3.668712698971014070e-09
3.906000000000000028e-01 1.465463977348627116e-08 3.669338999634256053e-09
3.906999999999999917e-01 1.466840117237212112e-08 3.669965246852033929e-09
3.907999999999999807e-01 1.468217196710899162e-08 3.670591440642586617e-09
3.909000000000000252e-01 1.469595216170535857e-08 3.671217581024141456e-09
3.910000000000000142e-01 1.470974176017035960e-08 3.671843668014914616e-09
3.911000000000000032e-01 1.472354076651384206e-08 3.672469701633111517e-09
3.911999999999999922e-01 1.473734918474632167e-08 3.673095681896928063e-09
3.912999999999999812e-01 1.475116701887900401e-08 3.673721608824548166e-09
3.914000000000000257e-01 1.476499427292378620e-08 3.674347482434145812e-09
3.915000000000000147e-01 1.477883095089321881e-08 3.674973302743880923e-09
3.916000000000000036e-01 1.479267705680057207e-08 3.675599069771907218e-09
3.916999999999999926e-01 1.480653259465977796e-08 3.676224783536365597e-09
3.917999999999999816e-01 1.482039756848545665e-08 3.676850444055384548e-09
3.919000000000000261e-01 1.483427198229292484e-08 3.677476051347084704e-09
3.920000000000000151e-01 1.484815584009815596e-08 3.678101605429573050e-09
3.921000000000000041e-01 1.486204914591782492e-08 3.678727106320948295e-09
3.921999999999999931e-01 1.487595190376928823e-08 3.679352554039297573e-09
3.922999999999999821e-01 1.488986411767058232e-08 3.679977948602694778e-09
3.924000000000000266e-01 1.490378579164044013e-08 3.680603290029208018e-09
3.925000000000000155e-01 1.491771692969824806e-08 3.681228578336890096e-09
3.926000000000000045e-01 1.493165753586409560e-08 3.681853813543784715e-09
3.926999999999999935e-01 1.494560761415875222e-08 3.682478995667926895e-09
3.927999999999999825e-01 1.495956716860367557e-08 3.683104124727336766e-09
3.929000000000000270e-01 1.497353620322100822e-08 3.683729200740027839e-09
3.930000000000000160e-01 1.498751472203355117e-08 3.684354223723999565e-09
3.931000000000000050e-01 1.500150272906481019e-08 3.684979193697243949e-09
3.931999999999999940e-01 1.501550022833896931e-08 3.685604110677738935e-09
3.932999999999999829e-01 1.502950722388089420e-08 3.686228974683454608e-09
3.934000000000000274e-01 1.504352371971614201e-08 3.686853785732349472e-09
3.935000000000000164e-01 1.505754971987092505e-08 3.687478543842370039e-09
3.936000000000000054e-01 1.507158522837216368e-08 3.688103249031453305e-09
3.936999999999999944e-01 1.508563024924745654e-08 3.688727901317527171e-09
3.937999999999999834e-01 1.509968478652507727e-08 3.689352500718506714e-09
3.938999999999999724e-01 1.511374884423399102e-08 3.689977047252296671e-09
3.940000000000000169e-01 1.512782242640384123e-08 3.690601540936792269e-09
3.941000000000000059e-01 1.514190553706493640e-08 3.691225981789875911e-09
3.941999999999999948e-01 1.515599818024828647e-08 3.691850369829423383e-09
3.942999999999999838e-01 1.517010035998558960e-08 3.692474705073294344e-09
3.943999999999999728e-01 1.518421208030920900e-08 3.693098987539343898e-09
3.945000000000000173e-01 1.519833334525220271e-08 3.693723217245413507e-09
3.946000000000000063e-01 1.521246415884828721e-08 3.694347394209332219e-09
3.946999999999999953e-01 1.522660452513189366e-08 3.694971518448921641e-09
3.947999999999999843e-01 1.524075444813810836e-08 3.695595589981992628e-09
3.948999999999999733e-01 1.525491393190271242e-08 3.696219608826344036e-09
3.950000000000000178e-01 1.526908298046217849e-08 3.696843574999763558e-09
3.951000000000000068e-01 1.528326159785362441e-08 3.697467488520031856e-09
3.951999999999999957e-01 1.529744978811488272e-08 3.698091349404915113e-09
3.952999999999999847e-01 1.531164755528445761e-08 3.698715157672171658e-09
3.953999999999999737e-01 1.532585490340153820e-08 3.699338913339548650e-09
3.955000000000000182e-01 1.534007183650599517e-08 3.699962616424782909e-09
3.956000000000000072e-01 1.535429835863836098e-08 3.700586266945598435e-09
3.956999999999999962e-01 1.536853447383987283e-08 3.701209864919713850e-09
3.957999999999999852e-01 1.538278018615243961e-08 3.701833410364831646e-09
3.958999999999999742e-01 1.539703549961865508e-08 3.702456903298649352e-09
3.960000000000000187e-01 1.541130041828179463e-08 3.703080343738847954e-09
3.961000000000000076e-01 1.542557494618579869e-08 3.703703731703103887e-09
3.961999999999999966e-01 1.543985908737530251e-08 3.704327067209079527e-09
3.962999999999999856e-01 1.545415284589563290e-08 3.704950350274427321e-09
3.963999999999999746e-01 1.546845622579277506e-08 3.705573580916791858e-09
3.965000000000000191e-01 1.548276923111341567e-08 3.706196759153803667e-09
3.966000000000000081e-01 1.549709186590489653e-08 3.706819885003085415e-09
3.966999999999999971e-01 1.551142413421525757e-08 3.707442958482249021e-09
3.967999999999999861e-01 1.552576604009322695e-08 3.708065979608895231e-09
3.968999999999999750e-01 1.554011758758818795e-08 3.708688948400614043e-09
3.970000000000000195e-01 1.555447878075024183e-08 3.709311864874987180e-09
3.971000000000000085e-01 1.556884962363012185e-08 3.709934729049584373e-09
3.971999999999999975e-01 1.558323012027928252e-08 3.710557540941965010e-09
3.972999999999999865e-01 1.559762027474983353e-08 3.711180300569679383e-09
3.973999999999999755e-01 1.561202009109458268e-08 3.711803007950266203e-09
3.975000000000000200e-01 1.562642957336701607e-08 3.712425663101254667e-09
3.976000000000000090e-01 1.564084872562127160e-08 3.713048266040162807e-09
3.976999999999999980e-01 1.565527755191220519e-08 3.713670816784500382e-09
3.977999999999999869e-01 1.566971605629532787e-08 3.714293315351763916e-09
3.978999999999999759e-01 1.568416424282684881e-08 3.714915761759441248e-09
3.980000000000000204e-01 1.569862211556364555e-08 3.715538156025011531e-09
3.981000000000000094e-01 1.571308967856327060e-08 3.716160498165940271e-09
3.981999999999999984e-01 1.572756693588396801e-08 3.716782788199685941e-09
3.982999999999999874e-01 1.574205389158465016e-08 3.717405026143695022e-09
3.983999999999999764e-01 1.575655054972492100e-08 3.718027212015403654e-09
3.985000000000000209e-01 1.577105691436506271e-08 3.718649345832238464e-09
3.986000000000000099e-01 1.578557298956602258e-08 3.719271427611615326e-09
3.986999999999999988e-01 1.580009877938943608e-08 3.719893457370940602e-09
3.987999999999999878e-01 1.581463428789762689e-08 3.720515435127610314e-09
3.988999999999999768e-01 1.582917951915358378e-08 3.721137360899010144e-09
3.990000000000000213e-01 1.584373447722100024e-08 3.721759234702515435e-09
3.991000000000000103e-01 1.585829916616420174e-08 3.722381056555491188e-09
3.991999999999999993e-01 1.587287359004823505e-08 3.723002826475293308e-09
3.992999999999999883e-01 1.588745775293880538e-08 3.723624544479265290e-09
3.993999999999999773e-01 1.590205165890231939e-08 3.724246210584743186e-09
3.995000000000000218e-01 1.591665531200583556e-08 3.724867824809053121e-09
3.996000000000000107e-01 1.593126871631710056e-08 3.725489387169507985e-09
3.996999999999999997e-01 1.594589187590454931e-08 3.726110897683411569e-09
3.997999999999999887e-01 1.596052479483728176e-08 3.726732356368058980e-09
3.998999999999999777e-01 1.597516747718508277e-08 3.727353763240735809e-09
4.000000000000000222e-01 1.598981992701843203e-08 3.727975118318716071e-09
4.001000000000000112e-01 1.600448214840844784e-08 3.728596421619263025e-09
4.002000000000000002e-01 1.601915414542696644e-08 3.729217673159630003e-09
4.002999999999999892e-01 1.603383592214648255e-08 3.729838872957062895e-09
4.003999999999999782e-01 1.604852748264017910e-08 3.730460021028794353e-09
4.005000000000000226e-01 1.606322883098191728e-08 3.731081117392049588e-09
4.006000000000000116e-01 1.607793997124621674e-08 3.731702162064041400e-09
4.007000000000000006e-01 1.609266090750829858e-08 3.732323155061974319e-09
4.007999999999999896e-01 1.610739164384405224e-08 3.732944096403040467e-09
4.008999999999999786e-01 1.612213218433005210e-08 3.733564986104427830e-09
4.010000000000000231e-01 1.613688253304355079e-08 3.734185824183307023e-09
4.011000000000000121e-01 1.615164269406245941e-08 3.734806610656842043e-09
4.012000000000000011e-01 1.616641267146539048e-08 3.735427345542186963e-09
4.012999999999999901e-01 1.618119246933161829e-08 3.736048028856486755e-09
4.013999999999999790e-01 1.619598209174111525e-08 3.736668660616874810e-09
4.015000000000000235e-01 1.621078154277452215e-08 3.737289240840475422e-09
4.016000000000000125e-01 1.622559082651313488e-08 3.737909769544401304e-09
4.017000000000000015e-01 1.624040994703895743e-08 3.738530246745756896e-09
4.017999999999999905e-01 1.625523890843465551e-08 3.739150672461639193e-09
4.018999999999999795e-01 1.627007771478358637e-08 3.739771046709128650e-09
4.020000000000000240e-01 1.628492637016977892e-08 3.740391369505301582e-09
4.021000000000000130e-01 1.629978487867792050e-08 3.741011640867221070e-09
4.022000000000000020e-01 1.631465324439340322e-08 3.741631860811943580e-09
4.022999999999999909e-01 1.632953147140227762e-08 3.742252029356511513e-09
4.023999999999999799e-01 1.634441956379128577e-08 3.742872146517962308e-09
4.025000000000000244e-01 1.635931752564785464e-08 3.743492212313317688e-09
4.026000000000000134e-01 1.637422536106004646e-08 3.744112226759595240e-09
4.027000000000000024e-01 1.638914307411664149e-08 3.744732189873798489e-09
4.027999999999999914e-01 1.640407066890708501e-08 3.745352101672922686e-09
4.028999999999999804e-01 1.641900814952149729e-08 3.745971962173953987e-09
4.030000000000000249e-01 1.643395552005068682e-08 3.746591771393868619e-09
4.031000000000000139e-01 1.644891278458611058e-08 3.747211529349631229e-09
4.032000000000000028e-01 1.646387994721993034e-08 3.747831236058197364e-09
4.032999999999999918e-01 1.647885701204497951e-08 3.748450891536514303e-09
4.033999999999999808e-01 1.649384398315475326e-08 3.749070495801517740e-09
4.035000000000000253e-01 1.650884086464345482e-08 3.749690048870133445e-09
4.036000000000000143e-01 1.652384766060591940e-08 3.750309550759280571e-09
4.037000000000000033e-01 1.653886437513769026e-08 3.750929001485863380e-09
4.037999999999999923e-01 1.655389101233498896e-08 3.751548401066781172e-09
4.038999999999999813e-01 1.656892757629469548e-08 3.752167749518919186e-09
4.040000000000000258e-01 1.658397407111438796e-08 3.752787046859157695e-09
4.041000000000000147e-01 1.659903050089229303e-08 3.753406293104362086e-09
4.042000000000000037e-01 1.661409686972732886e-08 3.754025488271391954e-09
4.042999999999999927e-01 1.662917318171909852e-08 3.754644632377095313e-09
4.043999999999999817e-01 1.664425944096787344e-08 3.755263725438311907e-09
4.045000000000000262e-01 1.665935565157460334e-08 3.755882767471869070e-09
4.046000000000000152e-01 1.667446181764089637e-08 3.756501758494586693e-09
4.047000000000000042e-01 1.668957794326905883e-08 3.757120698523275567e-09
4.047999999999999932e-01 1.670470403256207199e-08 3.757739587574733250e-09
4.048999999999999821e-01 1.671984008962357887e-08 3.758358425665752336e-09
4.050000000000000266e-01 1.673498611855792063e-08 3.758977212813113009e-09
4.051000000000000156e-01 1.675014212347007370e-08 3.759595949033584702e-09
4.052000000000000046e-01 1.676530810846574244e-08 3.760214634343929404e-09
4.052999999999999936e-01 1.678048407765126648e-08 3.760833268760898349e-09
4.053999999999999826e-01 1.679567003513368026e-08 3.761451852301234500e-09
4.055000000000000271e-01 1.681086598502069655e-08 3.762070384981670066e-09
4.056000000000000161e-01 1.682607193142067991e-08 3.762688866818926503e-09
4.057000000000000051e-01 1.684128787844269966e-08 3.763307297829717823e-09
4.057999999999999940e-01 1.685651383019648025e-08 3.763925678030747283e-09
4.058999999999999830e-01 1.687174979079243104e-08 3.764544007438707390e-09
4.060000000000000275e-01 1.688699576434165290e-08 3.765162286070284856e-09
4.061000000000000165e-01 1.690225175495587207e-08 3.765780513942152335e-09
4.062000000000000055e-01 1.691751776674754269e-08 3.766398691070977516e-09
4.062999999999999945e-01 1.693279380382976411e-08 3.767016817473410717e-09
4.063999999999999835e-01 1.694807987031632059e-08 3.767634893166103912e-09
4.064999999999999725e-01 1.696337597032168127e-08 3.768252918165689221e-09
4.066000000000000170e-01 1.697868210796097376e-08 3.768870892488796282e-09
4.067000000000000060e-01 1.699399828735000064e-08 3.769488816152039846e-09
4.067999999999999949e-01 1.700932451260524606e-08 3.770106689172029700e-09
4.068999999999999839e-01 1.702466078784387580e-08 3.770724511565363222e-09
4.069999999999999729e-01 1.704000711718371736e-08 3.771342283348627866e-09
4.071000000000000174e-01 1.705536350474328318e-08 3.771960004538406120e-09
4.072000000000000064e-01 1.707072995464175072e-08 3.772577675151263931e-09
4.072999999999999954e-01 1.708610647099897242e-08 3.773195295203763937e-09
4.073999999999999844e-01 1.710149305793549226e-08 3.773812864712456367e-09
4.074999999999999734e-01 1.711688971957250604e-08 3.774430383693882352e-09
4.076000000000000179e-01 1.713229646003191100e-08 3.775047852164573097e-09
4.077000000000000068e-01 1.714771328343623633e-08 3.775665270141050707e-09
4.077999999999999958e-01 1.716314019390872593e-08 3.776282637639829842e-09
4.078999999999999848e-01 1.717857719557327882e-08 3.776899954677412757e-09
4.079999999999999738e-01 1.719402429255447893e-08 3.777517221270291778e-09
4.081000000000000183e-01 1.720948148897758184e-08 3.778134437434954269e-09
4.082000000000000073e-01 1.722494878896849827e-08 3.778751603187873532e-09
4.082999999999999963e-01 1.724042619665384041e-08 3.779368718545517079e-09
4.083999999999999853e-01 1.725591371616087223e-08 3.779985783524338359e-09
4.084999999999999742e-01 1.727141135161754924e-08 3.780602798140785859e-09
4.086000000000000187e-01 1.728691910715250526e-08 3.781219762411298139e-09
4.087000000000000077e-01 1.730243698689500934e-08 3.781836676352301352e-09
4.087999999999999967e-01 1.731796499497504856e-08 3.782453539980215033e-09
4.088999999999999857e-01 1.733350313552325850e-08 3.783070353311448790e-09
4.089999999999999747e-01 1.734905141267096625e-08 3.783687116362402307e-09
4.091000000000000192e-01 1.736460983055016066e-08 3.784303829149466168e-09
4.092000000000000082e-01 1.738017839329349231e-08 3.784920491689021030e-09
4.092999999999999972e-01 1.739575710503430663e-08 3.785537103997439279e-09
4.093999999999999861e-01 1.741134596990662071e-08 3.786153666091085029e-09
4.094999999999999751e-01 1.742694499204511007e-08 3.786770177986309159e-09
4.096000000000000196e-01 1.744255417558514839e-08 3.787386639699457585e-09
4.097000000000000086e-01 1.745817352466274460e-08 3.788003051246863817e-09
4.097999999999999976e-01 1.747380304341461571e-08 3.788619412644853089e-09
4.098999999999999866e-01 1.748944273597814048e-08 3.789235723909742368e-09
4.099999999999999756e-01 1.750509260649136271e-08 3.789851985057836210e-09
4.101000000000000201e-01 1.752075265909301773e-08 3.790468196105435036e-09
4.102000000000000091e-01 1.753642289792248607e-08 3.791084357068825205e-09
4.102999999999999980e-01 1.755210332711984971e-08 3.791700467964287287e-09
4.103999999999999870e-01 1.756779395082584575e-08 3.792316528808089441e-09
4.104999999999999760e-01 1.758349477318188960e-08 3.792932539616491559e-09
4.106000000000000205e-01 1.759920579833008816e-08 3.793548500405746910e-09
4.107000000000000095e-01 1.761492703041317040e-08 3.794164411192096361e-09
4.107999999999999985e-01 1.763065847357458658e-08 3.794780271991772502e-09
4.108999999999999875e-01 1.764640013195844868e-08 3.795396082820998827e-09
4.109999999999999765e-01 1.766215200970952386e-08 3.796011843695989732e-09
4.111000000000000210e-01 1.767791411097328069e-08 3.796627554632951337e-09
4.112000000000000099e-01 1.769368643989581639e-08 3.797243215648077358e-09
4.112999999999999989e-01 1.770946900062394621e-08 3.797858826757556548e-09
4.113999999999999879e-01 1.772526179730513719e-08 3.798474387977565249e-09
4.114999999999999769e-01 1.774106483408752805e-08 3.799089899324271534e-09
4.116000000000000214e-01 1.775687811511993910e-08 3.799705360813836858e-09
4.117000000000000104e-01 1.777270164455184248e-08 3.800320772462409441e-09
4.117999999999999994e-01 1.778853542653340184e-08 3.800936134286128404e-09
4.118999999999999884e-01 1.780437946521544921e-08 3.801551446301129558e-09
4.119999999999999774e-01 1.782023376474948495e-08 3.802166708523532174e-09
4.121000000000000218e-01 1.783609832928769106e-08 3.802781920969452209e-09
4.122000000000000108e-01 1.785197316298289471e-08 3.803397083654991564e-09
4.122999999999999998e-01 1.786785826998862452e-08 3.804012196596246343e-09
4.123999999999999888e-01 1.788375365445907087e-08 3.804627259809303558e-09
4.124999999999999778e-01 1.789965932054909249e-08 3.805242273310239461e-09
4.126000000000000223e-01 1.791557527241422971e-08 3.805857237115122865e-09
4.127000000000000113e-01 1.793150151421067137e-08 3.806472151240010172e-09
4.128000000000000003e-01 1.794743805009530776e-08 3.807087015700953649e-09
4.128999999999999893e-01 1.796338488422567768e-08 3.807701830513993155e-09
4.129999999999999782e-01 1.797934202076000153e-08 3.808316595695158624e-09
4.131000000000000227e-01 1.799530946385718460e-08 3.808931311260476679e-09
4.132000000000000117e-01 1.801128721767676748e-08 3.809545977225958229e-09
4.133000000000000007e-01 1.802727528637899218e-08 3.810160593607605910e-09
4.133999999999999897e-01 1.804327367412476248e-08 3.810775160421418221e-09
4.134999999999999787e-01 1.805928238507566044e-08 3.811389677683379602e-09
4.136000000000000232e-01 1.807530142339392985e-08 3.812004145409470354e-09
4.137000000000000122e-01 1.809133079324247957e-08 3.812618563615655063e-09
4.138000000000000012e-01 1.810737049878491330e-08 3.813232932317895834e-09
4.138999999999999901e-01 1.812342054418547329e-08 3.813847251532140709e-09
4.139999999999999791e-01 1.813948093360910989e-08 3.814461521274332766e-09
4.141000000000000236e-01 1.815555167122141864e-08 3.815075741560404332e-09
4.142000000000000126e-01 1.817163276118866674e-08 3.815689912406279461e-09
4.143000000000000016e-01 1.818772420767779969e-08 3.816304033827870626e-09
4.143999999999999906e-01 1.820382601485643466e-08 3.816918105841084510e-09
4.144999999999999796e-01 1.821993818689285387e-08 3.817532128461817043e-09
4.146000000000000241e-01 1.823606072795602444e-08 3.818146101705955883e-09
4.147000000000000131e-01 1.825219364221555540e-08 3.818760025589380416e-09
4.148000000000000020e-01 1.826833693384175390e-08 3.819373900127960103e-09
4.148999999999999910e-01 1.828449060700557892e-08 3.819987725337555304e-09
4.149999999999999800e-01 1.830065466587867764e-08 3.820601501234017281e-09
4.151000000000000245e-01 1.831682911463335902e-08 3.821215227833190680e-09
4.152000000000000135e-01 1.833301395744259041e-08 3.821828905150908564e-09
4.153000000000000025e-01 1.834920919848002410e-08 3.822442533202995725e-09
4.153999999999999915e-01 1.836541484191998404e-08 3.823056112005269512e-09
4.154999999999999805e-01 1.838163089193745590e-08 3.823669641573535691e-09
4.156000000000000250e-01 1.839785735270810700e-08 3.824283121923594239e-09
4.157000000000000139e-01 1.841409422840824980e-08 3.824896553071233553e-09
4.158000000000000029e-01 1.843034152321489165e-08 3.825509935032235411e-09
4.158999999999999919e-01 1.844659924130570160e-08 3.826123267822370839e-09
4.159999999999999809e-01 1.846286738685901708e-08 3.826736551457404246e-09
4.161000000000000254e-01 1.847914596405386373e-08 3.827349785953087631e-09
4.162000000000000144e-01 1.849543497706988924e-08 3.827962971325169686e-09
4.163000000000000034e-01 1.851173443008745927e-08 3.828576107589382560e-09
4.163999999999999924e-01 1.852804432728758803e-08 3.829189194761457572e-09
4.164999999999999813e-01 1.854436467285196797e-08 3.829802232857112810e-09
4.166000000000000258e-01 1.856069547096295663e-08 3.830415221892058088e-09
4.167000000000000148e-01 1.857703672580356996e-08 3.831028161881994120e-09
4.168000000000000038e-01 1.859338844155750553e-08 3.831641052842613350e-09
4.168999999999999928e-01 1.860975062240913918e-08 3.832253894789600776e-09
4.169999999999999818e-01 1.862612327254349526e-08 3.832866687738630645e-09
4.171000000000000263e-01 1.864250639614629298e-08 3.833479431705369757e-09
4.172000000000000153e-01 1.865889999740389008e-08 3.834092126705474160e-09
